TicketID,CommitHash,CommitMessage
OPENJPA-121,d2c748d1094f295243c7a3b9efe2b937d8bc9b0b,"OPENJPA-121: Table name defaults to the class name instead of the entity name. The key change is in PersistenceMappingDefaults; other changes include a new test case and removal of spurious @Table annotations from previous workaround.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@515375 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-363,1242abf2d5464c4048fdb62a17f7cee12c190798,"OPENJPA-363  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@574077 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-122,a5dcfc91fa956627c66d3100717c308e3855d6c0,"OPENJPA-122 Removed unnecessary import  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@502352 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-122,cde63a43060c630a4ec641d127ecccf05bb05384,"OPENJPA-122 Added test for throwing IllegalStateException after EntityManager.close  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@502341 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-122,862cd158ed5acee7361881860548c03444d01dd6,"OPENJPA-122 Added check for methods that require the EntityManager to be open but where the Broker would throw a different exception  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@502325 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-364,861e3971960d8b570c725d6c0bf7ce2d2ef59321,"OPENJPA-364 commiting patch from David Jencks  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@576925 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-361,3d8748c427a095b896ce1ecfca0b5ab91b34617e,"OPENJPA-361.  Committing Albert's patch for the incorrect GREG_OFFSET (Gregorian Offset).  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@574398 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-360,5e590a951ee9a24d3c019f8eb67ced2d819261a0,"OPENJPA-360 FOR UPDATE clause incorrectly generated remove transient variable  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@575079 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-360,efc6e371b72e345b4802dc5c9d841b4db88028fd,"OPENJPA-360.  Remove code dependencies on DB2 libraries from unit tests.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@575008 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-360,a4bf964c089bb70e48abb4d78f35327317264c49,"OPENJPA-360 SQL FOR UPDATE OF incorrectly generated for DB2 UDB version8.1 or earlier and DB2 ISeries V5R3 or earlier. These  DB2 version also require the ""optimize for <n> row"" clause appear before FOR UPDATE clause. Due to this requirement, the OPTIMIZE clause will  appear before FOR UPDATE clause for all DB2 versions. Also fixed the affected testcases.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@574464 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2861,813154a570797b35a0c5d0469817775cd58ae525,"OPENJPA-2861 fix unit test  Boolean is the correct return value. This should actually have been returned for all dictionaries. The problem is that we always only return the _internal_ representation. The reason is because CASE/WHEN can be used to return values, but also as subquery. Now imagine a database uses 0 and 1 for false and true. If CASE/WHEN is used as subquery we really have to return 0/1 (number) because otherwise the WHERE clause would not fit. When not executing the query on a Entity, we do not know the target type. So there is probably no way we can later do a BooleanRepresentation call to switch to boolean. And this would also break existing applications. "
OPENJPA-2861,0fc957a02be3c4ad2f862f1424e56717b0887917,"OPENJPA-2861 fix Raw handling  Raw did loose the internal type. Once 'interned' to Raw the type was always String.class. And this broke quite a few return type situations in quite a nasty way. "
OPENJPA-2861,bb5503b1471b5ce5a2969d12451eced8c0c65b19,"OPENJPA-2861 add unit tests for select sum(case..) "
OPENJPA-2860,044c7d27b1e787509d00837443511a9f76cbf6dc,"OPENJPA-2860 PostgreSQL >= 10 supports setQueryTimeout "
OPENJPA-2863,683e78045cba80703154207a96e5935d64a076e1,"OPENJPA-2863 use MICROS for TIMESTAMP precision in Oracle  Default type for Oracle is TIMESTAMP(6) but somehow we did only round to 3 fraction digits in the past. Can be tweaked to the old value via DBDictionary config in persistence.xml "
OPENJPA-2862,5fd5de9fb8931548f98888abc2d577a4aea341ad,"OPENJPA-2862 select SUM return types fixed  As per spec section 4.8.5 Aggregate Functions in the SELECT clause we need to handle a few types in a special way "
OPENJPA-1770,3b20d750e73919118acd035b194cbe9ad64e7fc2,"OPENJPA-1770: Fix fetching an Entity with a null embeddable from the DataCache.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@987321 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1768,3a2d50e0114aa180d9b2d31bde16ddf943f5c13a,"OPENJPA-1768: Check whether the broker is already loading before recursively loading an entity from datacache  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1140315 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2616,ffaa46ef9985194421000bc6a3133a2e8252d80d,"OPENJPA-2616: Update to Commons Collections 3.2.2  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1715848 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2858,6d4f951d627c8a890f3d0e91c827b174749000f3,"OPENJPA-2858 also update commons-pool "
OPENJPA-2858,7f92be5e2bfbee3c2213f8d2609e9f619647d39f,"OPENJPA-2858 update dbcp2 to 2.8.0 "
OPENJPA-1527,ff71a1c093fde27bd395854c42afb59cd1a56e9a,"OPENJPA-1527: fix test case error  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@915654 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1527,7f319c44739aa96d4c54262c3c87d03ab857f3ec,"OPENJPA-1527: fix AssociationOverride on the key of map where the key is an embeddable via orm.xml.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@915593 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1769,63a24dc7bbd3a99be2d750b5e05303f78e48f6ce,"OPENJPA-1769: Fix Broker.getObjectId(..) to work on detached Entities with no DetachedStateManager.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@986963 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2857,8d3acdc11ef04890718fc8e6d24063daa254ebfe,"OPENJPA-2857 handle sqlState 70100 as QueryTimeoutException "
OPENJPA-2617,1dd5571047bccbd75043e7d8c7048ed88b914e03,"OPENJPA-2617 adding BlacklistClassResolver to support blacklisting of class loading in our ObjectInputStream  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1716859 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2859,1c30090c8c611843860ff83be862e22cbcf46cee,"OPENJPA-2859 use DOUBLE instead of NUMERIC  by default NUMERIC has no fraction digits, so rather use DOUBLE data type which is a 64bit double value. "
OPENJPA-2854,c3bbb92557743928d045e1061360f3bfd48b182e,"OPENJPA-2854 fix OffsetTime handling for PostgreSQL  PostgreSQL doesn't natively support OffsetTime. While it has a column type time with time zone it actually only stores the time as UTC time. "
OPENJPA-139,7ea424bf0b36d6be115976fa6134877116fc2dee,"OPENJPA-139.  Need to include JavaTypes.CALENDAR in the switch statement when attempting to attach a field of type CALENDAR.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@505099 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1765,319ba414835f6b2826905739eaaa9958fd583ede,"OPENJPA-1765: Add locking to TableJDBCSeq to ensure thread safety.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@984943 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-378,5b67b240f1d53eae36fba27611c501003cf700a7,"The overridden toSelect() signature in the OracleDictionary was no longer appropriate since the DBDictionary.toSelect() change in revision #577972 (which fixed OPENJPA-378). This resulted in the special Oracle range handing to no longer take place, resulting in setFirstResult() and setMaxResults() effectively being ignored for Oracle.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@584463 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-378,5d4d50df96e29335937e5fb12df0b6787d5c525e,"OPENJPA-378 DB2 ""FETCH FIRST <n> ROWS ONLY"" clause should not be generated in subselect for SELECT COUNT(*) from (subselect ...) s  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@577973 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1524,dbe6745966ccd57b016ce50743abe43d918a83b9,"OPENJPA-1524 Update JNDI lookup to find TransactionManager when running in Apache Aries.  Still need to implement a better solution for non-Aries based OSGi environments.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920553 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2856,ab8090f5566c68fd3d46600158527de14ce622f2,"OPENJPA-2856 improve MariaDB TIME handling  * java.sql.Time parameters must be on date Jan 1st 1970, otherwise MariaDB won't find anything in the DB * from > 10 onwards MariaDB supports up to 6 fractions in TIME as well. "
OPENJPA-2614,c5b97348fcfcb77d1a0c00813bc4c18bf85140f7,"OPENJPA-2614 run ALTER SEQUENCE in a separate tx  Quite a lot databases force a commit on DDL changes. For sequences we try to run an ALTER SEQUENCE to make the sequence reflect the allocationSize. Doing this will commit all outstanding open DB changes in Oracle and a few other databases. We now open a new connection. "
OPENJPA-379,91917c406cd68298a501a2eea1605fdc4e8c73e2,"OPENJPA-379. Creating the statement with the resultSetType, resultSetConcurrency specified consistent with the Kodos internal pool.    git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@577991 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2855,2a3fc7386182ce7e4a6ace5b8f5a926766e53041,"OPENJPA-2855 revert PK name handling  Seems this got broken as side effect of dd9bce0cc909bd96d706a9438bdc2a58111c481f which was for OPENJPA-2816. We need to check HerdDB again "
OPENJPA-134,b4a3a77840af840f9cd2800b717c585a3c135e5e,"OPENJPA-134 : When we're performing eager fetches and we can detect that we're already fetching the owning side of a bidi relation, cut off eager selecting  and loading when we come across the back-ptr to the owner again.    git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@527565 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-132,eb27482080af614ff7e387b9659e72571f8ce029,"OPENJPA-132 : Fix bugs with using a field of type java.sql.Date/Time/Timestamp  as a single-field identity primary key.  Replaced ""generationtype"" test package with ""identity"" test package and moved old identity generation tests to new package, along with new test for java.sql.Date id fields.    git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@520522 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-133,859da3f913d8b4f0b142fe872d78847f958f0614,"OPENJPA-133.  Change the processing of the getMethod() method to properly recognize non-public callback methods, along with validating the parameter types.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@504970 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-375,ac83668ffa1941c8534cf6417391af4cdb70cab5,"OPENJPA-375: undo this fix for DB2 (result set closed problem). The problem is resolved by setting DB2 datasource custom property ""resultSetHoldability""  to 1 in WebSphere.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@590481 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-375,c0cf40564898fbf464b6782e674aa26ea4031182,"OPENJPA-375  DB2 autoCommit(true) causes Result Set prematurely closed in WebContainer JEE environment.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@577015 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2690,49c1478cf3f107d9f7069bf2102d8cf0b6ca2b12,"[OPENJPA-2690] Update OSGi Import-Package to support Oracle CLOB/BLOB  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1786518 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2698,8f1f9a1af7fe0560750fb09fe501c6b194106ba8,"[OPENJPA-2698] Applying the provided patch  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1793617 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1125,d7a6e1a08b976fb1363599412b7e13258f865999,"OPENJPA-1125 committing patch from Rick Curtis. Preventing misleading enhancement message.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@783376 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1367,97496b0bd6fe8d7471c3b3495ecab01614b8dfd9,"OPENJPA-1367: Improvements for H2 database. Commit patch provided by Prashant Bhat with slight modifications. Information on CROSS JOIN provided by Thomas Mueller.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@905001 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1360,14996dfd406d3f59d6d106ca9f89faf753b18eea,"OPENJPA-1360 ReverseMappingTool omits nullable, length, etc. when ClassMapping.setEmbedded(true) is called   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920464 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1120,16344b5b33639767eecffa16c769b956633d14e2,"OPENJPA-1120 idEquals() broken in BigDecimalId and BigIntegerId.  Patch contributed by Dieter Von Holten with additional updates from Albert Lee.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799132 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1121,97cd88adc357a99b97c27d0074a8fec46adee7a5,"OPENJPA-1121 Update Changes/ReleaseNotes to say this was fixed in 2.0.0 M3  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920435 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1121,045eb544de1a22761d7aa35b9da7571be21bc37e,"OPENJPA-1121 add ref to JIRA  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920434 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1121,59c81b98aa2730084defb28839661bda5aad8bc3,"OPENJPA-1121: Load user-defined Enums.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@826959 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-505,70f3a94b36c3fc63924dd0748513023fd8372faa,"OPENJPA-505.  Resolving some formatting issues with the r616658 commit.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@616878 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-505,0b4ce34920fbf2fb358447bd1aa209d03098b8f3,"OPENJPA-505. Committing on behalf of joe@bea.com (Joe Weinstein).  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@616658 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1119,0e055fb013c5713be573c5088c18320dc16764d4,"OPENJPA-1119 committing patch from Rick Curtis.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@787359 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1119,6c1cc88175825ccfc0714f74d25a20cc38eca1d6,"OPENJPA-1117 Missing AgentClass attribute in openjpa-all-xxx.jar manifest.mf.  Also included some jvm arguments from OPENJPA-1119 which were required to fix some OOM PermGen space problems with 64bit IBM 6 SDK on Windows.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@786555 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-506,3f439edc57637940063ce9c72a1c528587e165ff,"OPENJPA-506. Fixed behaviors for global listeners to get TCK working on trunk again. It turns out that global listeners and per-instance listeners are bound into the OpenJPA event framework differently.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@618821 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-506,a747db9443a0408c58221d36ce9c6103e8010be2,"OPENJPA-506. svn merge -c 617334 ../branches/1.0.x; svn merge -c 617363 ../branches/1.0.x, plus modifications for serialization.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@617525 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-745,703a2b9b600817f96ed3d7ba1024fabf50184dc9,"OPENJPA-745: streamline the fix to be consistent with the fix in OPENJPA-750  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@707214 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-745,ac40fde3f1bded71a16c8c5dd4846d81f1dc9ea5,"OPENJPA-745: raise string right truncation error for Sybase. Move the call to _dict.initializedSettings inside the block of  checking whether _conn is null in JDBCStoreManager.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@706494 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-745,1e4aa60859d0a2a6ef90ab1d6c56dfb90ea7805b,"OPENJPA-745 raise string right truncation error for Sybase  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@706493 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1599,0010c931cf1aca125dfba3e1b581acdce934e1cf,"OPENJPA-1599 - Retain em method user input property map content from modifications.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@927629 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1599,048ffd924d61e9a7b5e90df207900ad325ad2bbb,"OPENJPA-1599 - Push Cache*Mode value(s) in fetch configuration set from property making the property value(s) only valid during the em method call.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@927441 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2689,8567a5e5c20b8e987b3612ef75c6011e51221d83,"OPENJPA-2689 prevent IllegalArgumentException with package scoped OraclePreparedStatementWrapper classes   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1784577 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,dc3c2c43ed849779f7edeaabce67f1cb1c60d735,"OPENJPA-1116 revert back to CLEAR_TABLES for speed  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@819012 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,22391c91333a27e49dcbe9789bc7e456d8930161,"OPENJPA-1116:  Cleanup via SynchronizeMappings SchemaAction directive  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818960 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,eb8abb81fc295e47521262bf7c297fda3540c4b5,"OPENJPA-1116: try DROP_TABLES  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818909 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,a6af0f35e20d1161bf1039d545aafbf50eb3117c,"OPENJPA-1116: fix test case error on non-Derby DB by adding CLEAR_TABLES  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818891 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,d8eadfe600d7f05d99ecd30d3604d18f96d8b114,"OPENJPA-1116: fix test case error on some DBs by providing a unique table name.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818518 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,65ff86ce24da411ddb7d910730d8df97a93eb808,"OPENJPA-1116: fix test case error by providing a unique table name.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818385 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,c5954aa4a5bf0bd0279fbbe689f7808d913e9055,"OPENJPA-1116 Update PU name to reflect the test name  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818215 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,85a609aa5d3ac8a83048e121526f3519d7c8bdfc,"OPENJPA-1116 Annotation Strategy not working.  Checking in testcases as code patch already committed in r808703 by Pinaki.  Patches contributed by Ashish Paliwal.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@818212 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1116,149dbef93b99ab50350f352a4864054c38ec863d,"OPENJPA-1116: Setting strategy on FieldMappingInfo instead of ValueMappingInfo. RuntimeStrategyInstaller installs strategy from FieldMappingInfo. Contributed by Ashish Palliwal.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@808703 13f79535-47bb-0310-9956-ffa450edef68 "
